patient_id,t_h,t_norm,beta,y_nn
synth1,46.1,0.19208333333333333,0.1,0.007631512837352279
synth1,47.1,0.19625,0.1,0.0077748184580251215
synth1,48.1,0.20041666666666666,0.1,0.007923920112933133
synth1,49.1,0.20458333333333334,0.1,0.008078942136227434
synth1,50.1,0.20875000000000002,0.1,0.008240014134937721
synth1,51.1,0.21291666666666667,0.1,0.008407270830199171
synth1,52.1,0.21708333333333335,0.1,0.008580851890023153
synth1,53.1,0.22125,0.1,0.00876090175474226
synth1,54.1,0.22541666666666668,0.1,0.008947569455721728
synth1,55.1,0.22958333333333333,0.1,0.009141008427544364
synth1,56.1,0.23375,0.1,0.0093413763136079
synth1,57.1,0.23791666666666667,0.1,0.00954883476489103
synth1,58.1,0.24208333333333334,0.1,0.009763549231528387
synth1,59.1,0.24625,0.1,0.009985688746767455
synth1,60.1,0.2504166666666667,0.1,0.010215425702851645
synth1,61.1,0.25458333333333333,0.1,0.010452935618372771
synth1,62.1,0.25875,0.1,0.010698396896659135
synth1,63.1,0.2629166666666667,0.1,0.01095199057480344
synth1,64.1,0.2670833333333333,0.1,0.011213900062988532
synth1,65.1,0.27125,0.1,0.011484310873830655
synth1,66.1,0.27541666666666664,0.1,0.011763410341532202
synth1,67.1,0.2795833333333333,0.1,0.012051387330712513
synth1,68.1,0.28375,0.1,0.012348431934868048
synth1,69.1,0.28791666666666665,0.1,0.012654735164498469
synth1,70.1,0.2920833333333333,0.1,0.012970488625024194
synth1,71.1,0.29624999999999996,0.1,0.013295884184710364
synth1,72.1,0.30041666666666667,0.1,0.013631113632902727
synth1,73.1,0.3045833333333333,0.1,0.013976368328972292
synth1,74.1,0.30874999999999997,0.1,0.014331838842454635
synth1,75.1,0.3129166666666666,0.1,0.014697714584958702
synth1,76.1,0.31708333333333333,0.1,0.015074183434506354
synth1,77.1,0.32125,0.1,0.01546143135304724
synth1,78.1,0.32541666666666663,0.1,0.01585964199797383
synth1,79.1,0.3295833333333333,0.1,0.016268996328538492
synth1,80.1,0.33375,0.1,0.016689672208144855
synth1,81.1,0.33791666666666664,0.1,0.017121844003553467
synth1,82.1,0.3420833333333333,0.1,0.01756568218210269
synth1,83.1,0.34625,0.1,0.01802135290809942
synth1,84.1,0.35041666666666665,0.1,0.018489017639583917
synth1,85.1,0.3545833333333333,0.1,0.018968832726713476
synth1,86.1,0.35874999999999996,0.1,0.019460949013043113
synth1,87.1,0.36291666666666667,0.1,0.01996551144100861
synth1,88.1,0.3670833333333333,0.1,0.02048265866293399
synth1,89.1,0.37124999999999997,0.1,0.021012522658896613
synth1,90.1,0.3754166666666666,0.1,0.021555228362784094
synth1,91.1,0.37958333333333333,0.1,0.02211089329787065
synth1,92.1,0.38375,0.1,0.022679627223225005
synth1,93.1,0.38791666666666663,0.1,0.023261531792239526
synth1,94.1,0.3920833333333333,0.1,0.023856700224537272
synth1,95.1,0.39625,0.1,0.024465216992475433
synth1,96.1,0.40041666666666664,0.1,0.025087157523415355
synth1,97.1,0.4045833333333333,0.1,0.025722587918875443
synth1,98.1,0.40875,0.1,0.026371564691621642
synth1,99.1,0.41291666666666665,0.1,0.027034134521681356
synth1,100.1,0.4170833333333333,0.1,0.027710334032194348
synth1,101.1,0.42124999999999996,0.1,0.028400189585933353
synth1,102.1,0.42541666666666667,0.1,0.029103717103242884
synth1,103.1,0.4295833333333333,0.1,0.029820921902058206
synth1,104.1,0.43374999999999997,0.1,0.03055179856057213
synth1,105.1,0.4379166666666666,0.1,0.031296330803023596
synth1,106.1,0.44208333333333333,0.1,0.03205449140898662
synth1,107.1,0.44625,0.1,0.03282624214643639
synth1,108.1,0.45041666666666663,0.1,0.033611533728773825
synth1,109.1,0.4545833333333333,0.1,0.03441030579588862
synth1,110.1,0.45875,0.1,0.03522248691924303
synth1,111.1,0.46291666666666664,0.1,0.03604799463086082
synth1,112.1,0.4670833333333333,0.1,0.03688673547601204
synth1,113.1,0.47125,0.1,0.03773860508928905
synth1,114.1,0.47541666666666665,0.1,0.038603488293681834
synth1,115.1,0.4795833333333333,0.1,0.03948125922217307
synth1,116.1,0.48374999999999996,0.1,0.0403717814612916
synth1,117.1,0.48791666666666667,0.1,0.04127490821598577
synth1,118.1,0.4920833333333333,0.1,0.04219048249510511
synth1,119.1,0.49624999999999997,0.1,0.04311833731671072
synth1,120.1,0.5004166666666666,0.1,0.044058295932374585
synth1,121.1,0.5045833333333333,0.1,0.045010172069568304
synth1,122.1,0.5087499999999999,0.1,0.045973770191195897
synth1,123.1,0.5129166666666667,0.1,0.04694888577127604
synth1,124.1,0.5170833333333333,0.1,0.04793530558574409
synth1,125.1,0.52125,0.1,0.04893280801731128
synth1,126.1,0.5254166666666666,0.1,0.049941163373290236
synth1,127.1,0.5295833333333333,0.1,0.05096013421527819
synth1,128.1,0.53375,0.1,0.051989475699573746
synth1,129.1,0.5379166666666666,0.1,0.05302893592719459
synth1,130.1,0.5420833333333334,0.1,0.05407825630235911
synth1,131.1,0.54625,0.1,0.055137171898299836
synth1,132.1,0.5504166666666667,0.1,0.056205411829281654
synth1,133.1,0.5545833333333333,0.1,0.05728269962771
synth1,134.1,0.55875,0.1,0.05836875362523222
synth1,135.1,0.5629166666666666,0.1,0.059463287336755224
synth1,136.1,0.5670833333333333,0.1,0.060566009846327436
synth1,137.1,0.5712499999999999,0.1,0.061676626193861765
synth1,138.1,0.5754166666666667,0.1,0.0627948377617083
synth1,139.1,0.5795833333333333,0.1,0.06392034266011926
synth1,140.1,0.58375,0.1,0.06505283611068642
synth1,141.1,0.5879166666666666,0.1,0.06619201082687261
synth1,142.1,0.5920833333333333,0.1,0.06733755739079608
synth1,143.1,0.59625,0.1,0.06848916462547407
synth1,144.1,0.6004166666666666,0.1,0.06964651996177525
synth1,145.1,0.6045833333333334,0.1,0.07080930979937318
synth1,146.1,0.60875,0.1,0.07197721986104492
synth1,147.1,0.6129166666666667,0.1,0.07314993553969966
synth1,148.1,0.6170833333333333,0.1,0.07432714223757306
synth1,149.1,0.62125,0.1,0.07550852569706877
synth1,150.1,0.6254166666666666,0.1,0.07669377232277474
synth1,151.1,0.6295833333333333,0.1,0.07788256949422866
synth1,152.1,0.6337499999999999,0.1,0.07907460586905168
synth1,153.1,0.6379166666666667,0.1,0.08026957167611569
synth1,154.1,0.6420833333333333,0.1,0.08146715899845008
synth1,155.1,0.64625,0.1,0.08266706204563981
synth1,156.1,0.6504166666666666,0.1,0.08386897741550602
synth1,157.1,0.6545833333333333,0.1,0.08507260434489762
synth1,158.1,0.65875,0.1,0.08627764494946838
synth1,159.1,0.6629166666666666,0.1,0.08748380445233984
synth1,160.1,0.6670833333333334,0.1,0.08869079140159468
synth1,161.1,0.67125,0.1,0.08989831787657385
synth1,162.1,0.6754166666666667,0.1,0.0911060996829842
synth1,163.1,0.6795833333333333,0.1,0.09231385653685008
synth1,164.1,0.68375,0.1,0.09352131223737718
synth1,165.1,0.6879166666666666,0.1,0.09472819482881371
synth1,166.1,0.6920833333333333,0.1,0.0959342367514287
synth1,167.1,0.6962499999999999,0.1,0.09713917498174005
synth1,168.1,0.7004166666666667,0.1,0.09834275116215631
synth1,169.1,0.7045833333333333,0.1,0.09954471172020452
synth1,170.1,0.70875,0.1,0.10074480797754375
synth1,171.1,0.7129166666666666,0.1,0.10194279624897358
synth1,172.1,0.7170833333333333,0.1,0.10313843793166329
synth1,173.1,0.72125,0.1,0.10433149958484235
synth1,174.1,0.7254166666666666,0.1,0.10552175300019898
synth1,175.1,0.7295833333333334,0.1,0.10670897526324988
synth1,176.1,0.73375,0.1,0.10789294880594588
synth1,177.1,0.7379166666666667,0.1,0.10907346145079315
synth1,178.1,0.7420833333333333,0.1,0.11025030644676675
synth1,179.1,0.74625,0.1,0.11142328249730703
synth1,180.1,0.7504166666666666,0.1,0.11259219378068507
synth1,181.1,0.7545833333333333,0.1,0.11375684996303179
synth1,182.1,0.7587499999999999,0.1,0.11491706620432335
synth1,183.1,0.7629166666666667,0.1,0.11607266315761705
synth1,184.1,0.7670833333333333,0.1,0.1172234669618331
synth1,185.1,0.77125,0.1,0.11836930922837392
synth1,186.1,0.7754166666666666,0.1,0.11951002702187236
synth1,187.1,0.7795833333333333,0.1,0.12064546283535814
synth1,188.1,0.78375,0.1,0.12177546456012757
synth1,189.1,0.7879166666666666,0.1,0.12289988545059717
synth1,190.1,0.7920833333333334,0.1,0.12401858408442042
synth1,191.1,0.79625,0.1,0.12513142431813787
synth1,192.1,0.8004166666666667,0.1,0.12623827523863018
synth1,193.1,0.8045833333333333,0.1,0.12733901111063498
synth1,194.1,0.80875,0.1,0.1284335113205815
synth1,195.1,0.8129166666666666,0.1,0.12952166031699597
synth1,196.1,0.8170833333333333,0.1,0.13060334754771788
synth1,197.1,0.8212499999999999,0.1,0.1316784673941653
synth1,198.1,0.8254166666666667,0.1,0.1327469191028772
synth1,199.1,0.8295833333333333,0.1,0.13380860671455694
synth1,200.1,0.83375,0.1,0.13486343899083103
synth1,201.1,0.8379166666666666,0.1,0.13591132933893105
synth1,202.1,0.8420833333333333,0.1,0.1369521957345011
synth1,203.1,0.84625,0.1,0.1379859606427224
synth1,204.1,0.8504166666666666,0.1,0.1390125509379427
synth1,205.1,0.8545833333333334,0.1,0.14003189782198772
synth1,206.1,0.85875,0.1,0.14104393674132898
synth1,207.1,0.8629166666666667,0.1,0.1420486073032689
synth1,208.1,0.8670833333333333,0.1,0.14304585319130347
synth1,209.1,0.87125,0.1,0.144035622079811
synth1,210.1,0.8754166666666666,0.1,0.14501786554821072
synth1,211.1,0.8795833333333333,0.1,0.14599253899472756
synth1,212.1,0.8837499999999999,0.1,0.14695960154989307
synth1,213.1,0.8879166666666667,0.1,0.14791901598990526
synth1,214.1,0.8920833333333333,0.1,0.14887074864996352
synth1,215.1,0.89625,0.1,0.14981476933769203
synth1,216.1,0.9004166666666666,0.1,0.15075105124674956
synth1,217.1,0.9045833333333333,0.1,0.15167957087073167
synth1,218.1,0.90875,0.1,0.15260030791745172
synth1,219.1,0.9129166666666666,0.1,0.15351324522369114
synth1,220.1,0.9170833333333334,0.1,0.15441836867049796
synth1,221.1,0.92125,0.1,0.15531566709911088
synth1,222.1,0.9254166666666667,0.1,0.15620513222758092
synth1,223.1,0.9295833333333333,0.1,0.15708675856815343
synth1,224.1,0.93375,0.1,0.15796054334547455
synth1,225.1,0.9379166666666666,0.1,0.1588264864156784
synth1,226.1,0.9420833333333333,0.1,0.15968459018640566
synth1,227.1,0.9462499999999999,0.1,0.16053485953780297
synth1,228.1,0.9504166666666667,0.1,0.16137730174454645
synth1,229.1,0.9545833333333333,0.1,0.16221192639892998
synth1,230.1,0.95875,0.1,0.1630387453350535
synth1,231.1,0.9629166666666666,0.1,0.16385777255414408
synth1,232.1,0.9670833333333333,0.1,0.16466902415104043
synth1,233.1,0.97125,0.1,0.16547251824186576
synth1,234.1,0.9754166666666666,0.1,0.16626827489291016
synth1,235.1,0.9795833333333334,0.1,0.1670563160507475
synth1,236.1,0.98375,0.1,0.1678366654735975
synth1,237.1,0.9879166666666667,0.1,0.16860934866395297
synth1,238.1,0.9920833333333333,0.1,0.16937439280248082
synth1,239.1,0.99625,0.1,0.1701318266832077
synth1,240.1,1.0004166666666667,0.1,0.17088168064999687
synth1,241.1,1.0045833333333334,0.1,0.17162398653432298
synth1,242.1,1.00875,0.1,0.17235877759434498
synth1,243.1,1.0129166666666667,0.1,0.17308608845528248
synth1,244.1,1.0170833333333333,0.1,0.17380595505109028
synth1,245.1,1.02125,0.1,0.17451841456743375
synth1,246.1,1.0254166666666666,0.1,0.17522350538595666
synth1,247.1,1.0295833333333333,0.1,0.17592126702983976
synth1,248.1,1.03375,0.1,0.17661174011064157
synth1,249.1,1.0379166666666666,0.1,0.1772949662764144
synth1,250.1,1.0420833333333333,0.1,0.1779709881610862
synth1,251.1,1.04625,0.1,0.17863984933509672
synth1,252.1,1.0504166666666666,0.1,0.1793015942572805
synth1,253.1,1.0545833333333332,0.1,0.17995626822798091
synth1,254.1,1.05875,0.1,0.1806039173433828
synth1,255.1,1.0629166666666667,0.1,0.18124458845105218
synth1,256.1,1.0670833333333334,0.1,0.18187832910666654
synth1,257.1,1.07125,0.1,0.18250518753192171
synth1,258.1,1.0754166666666667,0.1,0.1831252125735978
synth1,259.1,1.0795833333333333,0.1,0.18373845366377042
synth1,260.1,1.08375,0.1,0.18434496078114834
synth1,261.1,1.0879166666666669,0.1,0.18494478441352286
synth1,262.1,1.0920833333333335,0.1,0.18553797552130757
synth1,263.1,1.0962500000000002,0.1,0.18612458550215522
synth1,264.1,1.1004166666666668,0.1,0.18670466615663023
synth1,265.1,1.1045833333333335,0.1,0.1872782696549188
synth1,266.1,1.1087500000000001,0.1,0.1878454485045614
synth1,267.1,1.1129166666666668,0.1,0.18840625551918305
synth1,268.1,1.1170833333333334,0.1,0.18896074378820826
synth1,269.1,1.12125,0.1,0.1895089666475394
synth1,270.1,1.1254166666666667,0.1,0.19005097765117687
synth1,271.1,1.1295833333333334,0.1,0.19058683054376802
synth1,272.1,1.13375,0.1,0.19111657923406034
synth1,273.1,1.1379166666666667,0.1,0.19164027776924214
synth1,274.1,1.1420833333333333,0.1,0.19215798031015263
synth1,275.1,1.14625,0.1,0.19266974110734073
synth1,276.1,1.1504166666666669,0.1,0.19317561447795498
synth1,277.1,1.1545833333333335,0.1,0.19367565478344567
synth1,278.1,1.1587500000000002,0.1,0.19416991640806044
synth1,279.1,1.1629166666666668,0.1,0.1946584537381153
synth1,280.1,1.1670833333333335,0.1,0.19514132114202232
synth1,281.1,1.1712500000000001,0.1,0.19561857295105609
synth1,282.1,1.1754166666666668,0.1,0.1960902634408429
synth1,283.1,1.1795833333333334,0.1,0.1965564468135508
synth1,284.1,1.18375,0.1,0.19701717718076722
synth1,285.1,1.1879166666666667,0.1,0.19747250854704523
synth1,286.1,1.1920833333333334,0.1,0.1979224947941014
synth1,287.1,1.19625,0.1,0.1983671896656481
synth1,288.1,1.2004166666666667,0.1,0.19880664675284437
synth1,289.1,1.2045833333333333,0.1,0.19924091948035003
synth1,290.1,1.20875,0.1,0.19967006109296365
synth1,291.1,1.2129166666666669,0.1,0.2000941246428337
synth1,292.1,1.2170833333333335,0.1,0.20051316297722144
synth1,293.1,1.2212500000000002,0.1,0.2009272287268057
synth1,294.1,1.2254166666666668,0.1,0.20133637429451146
synth1,295.1,1.2295833333333335,0.1,0.20174065184484732
synth1,296.1,1.2337500000000001,0.1,0.20214011329374065
synth1,297.1,1.2379166666666668,0.1,0.2025348102988516
synth1,298.1,1.2420833333333334,0.1,0.20292479425035578
synth1,299.1,1.24625,0.1,0.2033101162621804
synth1,300.1,1.2504166666666667,0.1,0.20369082716368078
synth1,301.1,1.2545833333333334,0.1,0.20406697749174452
synth1,302.1,1.25875,0.1,0.20443861748330922
synth1,303.1,1.2629166666666667,0.1,0.20480579706828309
synth1,304.1,1.2670833333333333,0.1,0.20516856586285553
synth1,305.1,1.27125,0.1,0.20552697316318438
synth1,306.1,1.2754166666666669,0.1,0.20588106793944957
synth1,307.1,1.2795833333333335,0.1,0.20623089883026208
synth1,308.1,1.2837500000000002,0.1,0.20657651413741476
synth1,309.1,1.2879166666666668,0.1,0.20691796182096725
synth1,310.1,1.2920833333333335,0.1,0.20725528949465066
synth1,311.1,1.2962500000000001,0.1,0.20758854442158614
synth1,312.1,1.3004166666666668,0.1,0.20791777351030072
synth1,313.1,1.3045833333333334,0.1,0.20824302331103856
synth1,314.1,1.30875,0.1,0.20856434001234997
synth1,315.1,1.3129166666666667,0.1,0.2088817694379548
synth1,316.1,1.3170833333333334,0.1,0.20919535704386746
synth1,317.1,1.32125,0.1,0.20950514791577582
synth1,318.1,1.3254166666666667,0.1,0.20981118676666513
synth1,319.1,1.3295833333333333,0.1,0.2101135179346789
synth1,320.1,1.33375,0.1,0.21041218538120685
synth1,321.1,1.3379166666666669,0.1,0.21070723268919408
synth1,322.1,1.3420833333333335,0.1,0.21099870306166066
synth1,323.1,1.3462500000000002,0.1,0.21128663932042838
synth1,324.1,1.3504166666666668,0.1,0.21157108390504187
synth1,325.1,1.3545833333333335,0.1,0.21185207887188082
synth1,326.1,1.3587500000000001,0.1,0.21212966589345403
synth1,327.1,1.3629166666666668,0.1,0.2124038862578708
synth1,328.1,1.3670833333333334,0.1,0.21267478086847919
synth1,329.1,1.37125,0.1,0.2129423902436691
synth1,330.1,1.3754166666666667,0.1,0.2132067545168294
synth1,331.1,1.3795833333333334,0.1,0.21346791343645763
synth1,332.1,1.38375,0.1,0.21372590636641203
synth1,333.1,1.3879166666666667,0.1,0.2139807722863025
synth1,334.1,1.3920833333333333,0.1,0.21423254979201406
synth1,335.1,1.39625,0.1,0.21448127709635886
synth1,336.1,1.4004166666666669,0.1,0.21472699202984918
synth1,337.1,1.4045833333333335,0.1,0.21496973204158604
synth1,338.1,1.4087500000000002,0.1,0.21520953420026315
synth1,339.1,1.4129166666666668,0.1,0.21544643519527418
synth1,340.1,1.4170833333333335,0.1,0.2156804713379241
synth1,341.1,1.4212500000000001,0.1,0.21591167856273946
synth1,342.1,1.4254166666666668,0.1,0.21614009242886928
synth1,343.1,1.4295833333333334,0.1,0.21636574812157722
synth1,344.1,1.43375,0.1,0.21658868045381796
synth1,345.1,1.4379166666666667,0.1,0.21680892386789424
synth1,346.1,1.4420833333333334,0.1,0.2170265124371916
synth1,347.1,1.44625,0.1,0.2172414798679857
synth1,348.1,1.4504166666666667,0.1,0.21745385950131982
synth1,349.1,1.4545833333333333,0.1,0.21766368431494745
synth1,350.1,1.45875,0.1,0.21787098692533932
synth1,351.1,1.4629166666666669,0.1,0.21807579958974796
synth1,352.1,1.4670833333333335,0.1,0.21827815420832933
synth1,353.1,1.4712500000000002,0.1,0.21847808232631713
synth1,354.1,1.4754166666666668,0.1,0.2186756151362476
synth1,355.1,1.4795833333333335,0.1,0.2188707834802316
synth1,356.1,1.4837500000000001,0.1,0.21906361785226974
synth1,357.1,1.4879166666666668,0.1,0.21925414840061075
synth1,358.1,1.4920833333333334,0.1,0.21944240493014813
synth1,359.1,1.49625,0.1,0.2196284169048529
synth1,360.1,1.5004166666666667,0.1,0.2198122134502419
synth1,361.1,1.5045833333333334,0.1,0.21999382335587583
synth1,362.1,1.50875,0.1,0.22017327507788848
synth1,363.1,1.5129166666666667,0.1,0.22035059674154217
synth1,364.1,1.5170833333333333,0.1,0.22052581614380848
synth1,365.1,1.52125,0.1,0.22069896075597217
synth1,366.1,1.5254166666666669,0.1,0.2208700577262574
synth1,367.1,1.5295833333333335,0.1,0.22103913388247035
synth1,368.1,1.5337500000000002,0.1,0.22120621573466195
synth1,369.1,1.5379166666666668,0.1,0.22137132947780538
synth1,370.1,1.5420833333333335,0.1,0.2215345009944874
synth1,371.1,1.5462500000000001,0.1,0.2216957558576111
synth1,372.1,1.5504166666666668,0.1,0.22185511933311133
synth1,373.1,1.5545833333333334,0.1,0.2220126163826787
synth1,374.1,1.55875,0.1,0.22216827166648967
synth1,375.1,1.5629166666666667,0.1,0.22232210954594508
synth1,376.1,1.5670833333333334,0.1,0.2224741540864131
synth1,377.1,1.57125,0.1,0.22262442905997584
synth1,378.1,1.5754166666666667,0.1,0.222772957948178
synth1,379.1,1.5795833333333333,0.1,0.22291976394477803
synth1,380.1,1.58375,0.1,0.2230648699584983
synth1,381.1,1.5879166666666669,0.1,0.22320829861577446
synth1,382.1,1.5920833333333335,0.1,0.22335007226350376
synth1,383.1,1.5962500000000002,0.1,0.22349021297178928
synth1,384.1,1.6004166666666668,0.1,0.22362874253668136
synth1,385.1,1.6045833333333335,0.1,0.22376568248291243
synth1,386.1,1.6087500000000001,0.1,0.22390105406662847
synth1,387.1,1.6129166666666668,0.1,0.22403487827811175
synth1,388.1,1.6170833333333334,0.1,0.22416717584449655
synth1,389.1,1.62125,0.1,0.22429796723247863
synth1,390.1,1.6254166666666667,0.1,0.22442727265101248
synth1,391.1,1.6295833333333334,0.1,0.2245551120540023
synth1,392.1,1.63375,0.1,0.22468150514298033
synth1,393.1,1.6379166666666667,0.1,0.2248064713697749
synth1,394.1,1.6420833333333333,0.1,0.22493002993916747
synth1,395.1,1.64625,0.1,0.2250521998115373
synth1,396.1,1.6504166666666669,0.1,0.22517299970549276
synth1,397.1,1.6545833333333335,0.1,0.22529244810049107
synth1,398.1,1.6587500000000002,0.1,0.22541056323944159
synth1,399.1,1.6629166666666668,0.1,0.22552736313129862
synth1,400.1,1.6670833333333335,0.1,0.22564286555363564
synth1,401.1,1.6712500000000001,0.1,0.22575708805520878
synth1,402.1,1.6754166666666668,0.1,0.22587004795850088
synth1,403.1,1.6795833333333334,0.1,0.22598176236225131
synth1,404.1,1.68375,0.1,0.22609224814397166
synth1,405.1,1.6879166666666667,0.1,0.22620152196244137
synth1,406.1,1.6920833333333334,0.1,0.22630960026018937
synth1,407.1,1.69625,0.1,0.2264164992659565
synth1,408.1,1.7004166666666667,0.1,0.2265222349971431
synth1,409.1,1.7045833333333333,0.1,0.22662682326223618
synth1,410.1,1.70875,0.1,0.22673027966322057
synth1,411.1,1.7129166666666669,0.1,0.2268326195979725
synth1,412.1,1.7170833333333335,0.1,0.22693385826263213
synth1,413.1,1.7212500000000002,0.1,0.22703401065396123
synth1,414.1,1.7254166666666668,0.1,0.2271330915716791
synth1,415.1,1.7295833333333335,0.1,0.22723111562078183
synth1,416.1,1.7337500000000001,0.1,0.22732809721384134
synth1,417.1,1.7379166666666668,0.1,0.2274240505732864
synth1,418.1,1.7420833333333334,0.1,0.22751898973366347
synth1,419.1,1.74625,0.1,0.2276129285438784
synth1,420.1,1.7504166666666667,0.1,0.2277058806694199
synth1,421.1,1.7545833333333334,0.1,0.2277978595945624
synth1,422.1,1.75875,0.1,0.22788887862454904
synth1,423.1,1.7629166666666667,0.1,0.2279789508877566
synth1,424.1,1.7670833333333333,0.1,0.22806808933783893
synth1,425.1,1.77125,0.1,0.2281563067558528
synth1,426.1,1.7754166666666669,0.1,0.22824361575236166
synth1,427.1,1.7795833333333335,0.1,0.2283300287695221
synth1,428.1,1.7837500000000002,0.1,0.2284155580831484
synth1,429.1,1.7879166666666668,0.1,0.22850021580475835
synth1,430.1,1.7920833333333335,0.1,0.2285840138836008
synth1,431.1,1.7962500000000001,0.1,0.22866696410865955
synth1,432.1,1.8004166666666668,0.1,0.22874907811064188
synth1,433.1,1.8045833333333334,0.1,0.22883036736394483
synth1,434.1,1.80875,0.1,0.2289108431886021
synth1,435.1,1.8129166666666667,0.1,0.2289905167522121
synth1,436.1,1.8170833333333334,0.1,0.2290693990718461
synth1,437.1,1.82125,0.1,0.229147501015937
synth1,438.1,1.8254166666666667,0.1,0.22922483330614798
synth1,439.1,1.8295833333333333,0.1,0.22930140651922215
synth1,440.1,1.83375,0.1,0.22937723108881414
synth1,441.1,1.8379166666666669,0.1,0.22945231730730015
synth1,442.1,1.8420833333333335,0.1,0.22952667532756965
synth1,443.1,1.8462500000000002,0.1,0.22960031516480048
synth1,444.1,1.8504166666666668,0.1,0.22967324669820963
synth1,445.1,1.8545833333333335,0.1,0.2297454796727921
synth1,446.1,1.8587500000000001,0.1,0.22981702370103302
synth1,447.1,1.8629166666666668,0.1,0.22988788826460818
synth1,448.1,1.8670833333333334,0.1,0.22995808271606177
synth1,449.1,1.87125,0.1,0.2300276162804673
synth1,450.1,1.8754166666666667,0.1,0.2300964980570689
synth1,451.1,1.8795833333333334,0.1,0.23016473702090537
synth1,452.1,1.88375,0.1,0.2302323420244164
synth1,453.1,1.8879166666666667,0.1,0.23029932179902862
synth1,454.1,1.8920833333333333,0.1,0.2303656849567263
synth1,455.1,1.89625,0.1,0.23043143999160298
synth1,456.1,1.9004166666666669,0.1,0.23049659528139485
synth1,457.1,1.9045833333333335,0.1,0.23056115908899785
synth1,458.1,1.9087500000000002,0.1,0.23062513956396652
synth1,459.1,1.9129166666666668,0.1,0.23068854474399533
synth1,460.1,1.9170833333333335,0.1,0.23075138255638383
synth1,461.1,1.9212500000000001,0.1,0.23081366081948368
synth1,462.1,1.9254166666666668,0.1,0.23087538724412884
synth1,463.1,1.9295833333333334,0.1,0.23093656943505067
synth1,464.1,1.93375,0.1,0.23099721489227323
synth1,465.1,1.9379166666666667,0.1,0.23105733101249543
synth1,466.1,1.9420833333333334,0.1,0.23111692509045387
synth1,467.1,1.94625,0.1,0.23117600432027258
synth1,468.1,1.9504166666666667,0.1,0.23123457579679238
synth1,469.1,1.9545833333333333,0.1,0.2312926465168892
synth1,470.1,1.95875,0.1,0.23135022338077302
synth1,471.1,1.9629166666666669,0.1,0.23140731319327199
synth1,472.1,1.9670833333333335,0.1,0.23146392266510205
synth1,473.1,1.9712500000000002,0.1,0.2315200584141202
synth1,474.1,1.9754166666666668,0.1,0.23157572696656187
synth1,475.1,1.9795833333333335,0.1,0.23163093475826518
synth1,476.1,1.9837500000000001,0.1,0.23168568813587856
synth1,477.1,1.9879166666666668,0.1,0.23173999335805356
synth1,478.1,1.9920833333333334,0.1,0.2317938565966245
