model_id,model_idx,nn_depth,nn_width,n_patients,loss_mean,loss_std,loss_median,loss_q1,loss_q3,loss_iqr,smape_mean,smape_std,smape_median,smape_q1,smape_q3,smape_iqr,rmsle_mean,rmsle_std,rmsle_median,rmsle_q1,rmsle_q3,rmsle_iqr
cfg26_1,1,2,6,56,0.04928843839443078,0.14233956890698643,0.006239342724002108,0.0018185354355411939,0.021860333924835287,0.020041798489294094,10.873689368581111,13.362599293838295,6.278084915423665,3.2531555935180547,12.234728243534649,8.981572650016595,0.05208000020240989,0.08559970586738376,0.025586241389211617,0.011714663928368119,0.055282647591394216,0.0435679836630261
cfg26_4,4,2,6,56,0.03757636348940714,0.10301051066015454,0.006968579647264171,0.0020083014813229456,0.02255533389662045,0.020547032415297505,10.26634074606869,11.460109756975061,6.526004248762764,3.818033906197858,12.698960218768342,8.880926312570484,0.04978691393151314,0.0731140770032972,0.024848755898282844,0.011993759554730216,0.05384121220844644,0.04184745265371623
cfg26_3,3,2,6,56,0.06429386559093832,0.1934079403014835,0.007724459888860205,0.0021758089852404387,0.02315492732255176,0.02097911833731132,11.828524512095694,15.565395700963267,7.007984130929436,3.498255406067454,11.450368416866528,7.952113010799074,0.05792184078433793,0.10103475350145567,0.0291451003015468,0.012104680067794946,0.05694392507920129,0.04483924501140635
cfg26_2,2,2,6,56,0.04625948385069572,0.1281478478039023,0.010680702456257084,0.004248647095224912,0.025141810380184905,0.020893163284959992,11.667995735068663,12.251325354243734,8.876383792771154,5.058559140583332,14.603470325824919,9.544911185241586,0.05586620857401968,0.0782688303990563,0.03441345828680836,0.012717938224056886,0.06806831118885846,0.05535037296480158
