model_id,model_idx,nn_depth,nn_width,n_patients,loss_mean,loss_std,loss_median,loss_q1,loss_q3,loss_iqr,smape_mean,smape_std,smape_median,smape_q1,smape_q3,smape_iqr,rmsle_mean,rmsle_std,rmsle_median,rmsle_q1,rmsle_q3,rmsle_iqr
formula_cfg24_4,4,2,4,56,0.06408201216869228,0.1687444007050409,0.009117802461862032,0.0039060151550735387,0.03397862492344516,0.03007260976837162,13.153971679976946,14.00837345857644,7.730384110521898,5.298546538328973,14.919941523388076,9.621394985059101,0.06718360501970047,0.10125158506186573,0.03295482328848384,0.014666154380900409,0.07877474492725411,0.0641085905463537
