model_id,model_idx,nn_depth,nn_width,n_patients,loss_mean,loss_std,loss_median,loss_q1,loss_q3,loss_iqr,smape_mean,smape_std,smape_median,smape_q1,smape_q3,smape_iqr,rmsle_mean,rmsle_std,rmsle_median,rmsle_q1,rmsle_q3,rmsle_iqr
cfg24_4,4,2,4,45,0.03183815621263312,0.06765118045750834,0.010752785837916789,0.005091322422345598,0.02552458669533776,0.020433264272992163,10.35668718221867,7.435355999633189,7.644874397397904,5.575031374035961,13.275824804040873,7.700793430004912,0.0447383454036915,0.05025055456074853,0.02887998355428136,0.013505403288158451,0.06291637090318049,0.04941096761502203
cfg24_2,2,2,4,45,0.03216773927890338,0.06878781416820427,0.010597708265212516,0.004751821191192199,0.022122422691233507,0.017370601500041306,10.289518431130464,8.533500440067414,8.042250128372428,5.276779191772352,12.57314447862417,7.2963652868518185,0.043839928152244086,0.053730371796935926,0.024670964460121934,0.014887364796965981,0.048706062129301515,0.033818697332335536
cfg24_3,3,2,4,45,0.04159478133023633,0.07752217507610493,0.016731658270762905,0.007658887278597731,0.04724042250838703,0.0395815352297893,12.437652660540708,9.27325845717668,8.957713840931786,6.7969329399394764,14.320908669431528,7.523975729492052,0.051935322957442485,0.05632112797602714,0.030413642123037155,0.016340374663629014,0.062392926420855074,0.04605255175722606
cfg24_1,1,2,4,45,0.04619563013658428,0.08769689511308586,0.017061981210187833,0.007150149771433582,0.046253304049351775,0.03910315427791819,12.631228307068138,9.219975582762489,10.188132902946052,6.969584930102364,14.886036409303891,7.916451479201527,0.048991947412554714,0.05434481542173141,0.032817279701770216,0.01630856948060641,0.06679081644795559,0.05048224696734918
