model_id,model_idx,nn_depth,nn_width,n_patients,loss_mean,loss_std,loss_median,loss_q1,loss_q3,loss_iqr,smape_mean,smape_std,smape_median,smape_q1,smape_q3,smape_iqr,rmsle_mean,rmsle_std,rmsle_median,rmsle_q1,rmsle_q3,rmsle_iqr
formula_cfg28_3,3,2,8,56,0.04089371449977707,0.10289362364472869,0.008197952447196167,0.0021405519125675385,0.02502691101401981,0.02288635910145227,10.453527353368584,9.853906921859753,6.813426142733653,3.3813851846244063,13.01655045129697,9.635165266672564,0.05198755683801785,0.07540448738381546,0.02746667582272759,0.012975944662863254,0.05995257178965073,0.046976627126787476
