model_id,model_idx,nn_depth,nn_width,n_patients,loss_mean,loss_std,loss_median,loss_q1,loss_q3,loss_iqr,smape_mean,smape_std,smape_median,smape_q1,smape_q3,smape_iqr,rmsle_mean,rmsle_std,rmsle_median,rmsle_q1,rmsle_q3,rmsle_iqr
cfg28_3,3,2,8,45,0.03223595768922716,0.06336700605591267,0.011952000516976665,0.004617073609483276,0.03281676044882696,0.028199686839343686,10.590908398400007,8.390975813261754,7.938899260247781,5.473851547445188,13.323288476949847,7.849436929504659,0.045749986355959484,0.05532913218301342,0.02343046369711978,0.010767755620912305,0.059075216704999794,0.04830746108408749
cfg28_4,4,2,8,45,0.03689152505182261,0.07092094533435005,0.013876827667933413,0.005593150434939839,0.03751270127626092,0.03191955084132108,11.600257765154053,9.152267587035707,8.93440107049123,5.73380985514111,15.398113868511462,9.664304013370351,0.04743588198432148,0.05277024575442561,0.02941306352267661,0.011942081472298397,0.06795762173445064,0.05601554026215224
cfg28_1,1,2,8,45,0.044835660739030864,0.08203993121212584,0.015757401977496754,0.00927403169323301,0.0478482359188094,0.03857420422557639,12.573615051531275,8.996305944016855,10.291491235870176,7.02288607821354,14.294534251454694,7.271648173241154,0.05270495126630253,0.05663813114548228,0.03163459429722324,0.01362387088679581,0.06475422631607163,0.05113035542927581
cfg28_2,2,2,8,45,0.04708347939887917,0.08536313563268465,0.018744819577265728,0.006717825143376779,0.04801195690833202,0.04129413176495524,12.961724715569549,9.460004546706282,11.350300957630601,6.855241917878102,15.256560099569302,8.4013181816912,0.05316704561494099,0.06157923264901519,0.029639780469594274,0.01763913575291322,0.06099696475907555,0.043357829006162335
