model_id,model_idx,nn_depth,nn_width,n_patients,loss_mean,loss_std,loss_median,loss_q1,loss_q3,loss_iqr,smape_mean,smape_std,smape_median,smape_q1,smape_q3,smape_iqr,rmsle_mean,rmsle_std,rmsle_median,rmsle_q1,rmsle_q3,rmsle_iqr
formula_cfg28_3,3,2,8,45,0.042877377582125245,0.07209305300317802,0.020432399119680495,0.007622805121744128,0.049834338311631955,0.04221153318988783,13.07943404794514,8.287481174581934,11.58054135816567,6.761959718824544,16.36171961639191,9.599759897567365,0.05571490513817509,0.057411013900991806,0.032461312123884783,0.015700775574666086,0.08372744254945914,0.06802666697479307
